,Response_No,Tab_No,Survey_Date,AC_Name,Mandal_Name,Village_Name
20794,28932,140,2015-06-15,Jaggaiahpeta,Vatsavai,Kanneveedu
20795,28933,84,2015-06-20,Mylavaram,Ibrahimpatnam,Kachavaram
20796,28934,431,2015-07-07,Tiruvuru,Vissannapeta,Vissannapeta
20797,28935,96,2015-06-15,Mylavaram,Vijayawada (R),Kottur tadepalli
20798,28936,61,2015-05-28,Mylavaram,Ibrahimpatnam,Elaprolu
20799,28937,129,2015-05-27,Jaggaiahpeta,Vatsavai,Gangavelli
20800,28937,394,2015-04-06,,,
20801,28937,14,2015-06-22,Tiruvuru,Vissannapeta,Narasapuram
20802,28942,481,2015-02-06,,,
20803,28943,289,2015-10-06,,,
20804,28943,84,2015-06-28,,,
20805,28944,43,2015-05-28,Tiruvuru,Vissannapeta,Kalagara
20806,28945,284,2015-08-06,,,
20807,28948,271,2015-05-06,,,
20808,28952,139,2015-07-23,Jaggaiahpeta,Vatsavai,Vatsavai
20809,28955,463,2015-06-25,Tiruvuru,Gampalagudem,DUNDIRLAPADU
20810,28956,483,2015-11-06,,,
20811,28956,186,2015-09-07,,,
20812,28958,261,2015-05-22,Mylavaram,Reddygudem,Kunaparajparva
20813,28959,194,2015-06-17,Mylavaram,G. Konduru,Koduru
20814,28960,288,2015-05-26,Mylavaram,Reddygudem,Narukullapadu
20815,28963,352,2015-08-06,,,
20816,28964,95,2015-07-13,Jaggaiahpeta,Vatsavai,Vatsavai
20817,28967,322,2015-08-06,,,
20818,28967,450,2015-06-23,Tiruvuru,Gampalagudem,DUNDIRLAPADU
20819,28968,270,2015-05-23,Mylavaram,Reddygudem,Narukullapadu
20820,28969,498,2015-11-06,,,
20821,28969,264,2015-06-15,Mylavaram,Reddygudem,Reddygudem
20822,28971,380,2015-06-17,Mylavaram,Mylavaram,Chandragudem
20823,28972,253,2015-06-19,Jaggaiahpeta,Jaggaiahpeta,Govrawaram
20824,28973,460,2015-12-06,,,
20825,28973,159,2015-06-16,Nandigama,Veerullapadu,G.Madhavaram
20826,28975,490,2015-07-14,,,
20827,28976,194,2015-05-27,Mylavaram,G. Konduru,Kandulapadu
20828,28976,495,2015-06-13,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
20829,28977,353,2015-07-16,Mylavaram,Ibrahimpatnam,Kondapalli
20830,28978,55,2015-05-27,Mylavaram,Ibrahimpatnam,Thummalapalem
20831,28978,131,2015-06-22,Jaggaiahpeta,Vatsavai,Kambhampadu
20832,28979,420,2015-06-29,Tiruvuru,Tiruvuru,Ganugapadu
20833,28980,277,2015-04-07,,,
20834,28980,215,2015-07-18,Nandigama,Kanchikacherla,Kanchikacherla
20835,28981,370,2015-07-23,Mylavaram,Ibrahimpatnam,Kondapalli
20836,28982,266,2015-07-06,,,
20837,28982,177,2015-06-26,Mylavaram,G. Konduru,Kavuluru
20838,28984,7,2015-05-27,Tiruvuru,Vissannapeta,Vemireddipalli
20839,28995,495,2015-12-07,,,
20840,28996,198,2015-06-30,Mylavaram,G. Konduru,Atkur
20841,28997,368,2015-07-15,Mylavaram,Ibrahimpatnam,Kondapalli
20842,29000,303,2015-05-29,Nandigama,Nandigama,Kethaveerunipadu
20843,29002,107,2015-12-06,,,
20844,29003,141,2015-05-30,Nandigama,Chanderlapadu,Kandrapadu
20845,29004,197,2015-06-15,Mylavaram,G. Konduru,Chervu madhavaram
20846,29005,471,2015-06-23,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
20847,29005,152,2015-12-07,,,
20848,29006,238,2015-05-25,Nandigama,Chanderlapadu,Popuru
20849,29011,362,2015-03-06,,,
20850,29013,242,2015-06-14,Jaggaiahpeta,Jaggaiahpeta,Gandrai
20851,29013,41,2015-07-18,Nandigama,Veerullapadu,Peddapuram
20852,29016,495,2015-06-23,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
20853,29017,161,2015-06-16,Jaggaiahpeta,Jaggaiahpeta,Bandipalem
20854,29019,252,2015-06-29,Jaggaiahpeta,Vatsavai,Magollu
20855,29019,213,2015-09-07,,,
20856,29020,246,2015-05-31,Jaggaiahpeta,Jaggaiahpeta,Takkellapadu
20857,29021,15,2015-05-23,,,
20858,29021,25,2015-03-06,,,
20859,29022,125,2015-06-27,Jaggaiahpeta,Vatsavai,Lingala
20860,29023,320,2015-06-16,Nandigama,Nandigama,Pallagiri
20861,29024,494,2015-06-06,Jaggaiahpeta,Penuganchiprolu,Sanagapadu
20862,29025,276,2015-07-06,,,
20863,29025,26,2015-06-07,Tiruvuru,Gampalagudem,ARLAPADU
20864,29026,440,2015-09-07,,,
20865,29029,427,2015-05-31,,,
20866,29032,396,2015-06-26,Tiruvuru,A.Konduru,Cheemalapadu
20867,29033,141,2015-06-24,,,
20868,29038,147,2015-05-06,,,
20869,29039,387,2015-06-23,Tiruvuru,A.Konduru,A. Konduru
20870,29040,142,2015-05-24,Nandigama,Chanderlapadu,Munagalapalli
20871,29040,84,2015-06-16,Mylavaram,Ibrahimpatnam,Kachavaram
20872,29041,355,2015-06-26,Mylavaram,Mylavaram,Velvadam
20873,29043,450,2015-03-06,,,
20874,29046,246,2015-06-16,Jaggaiahpeta,Jaggaiahpeta,Anumanchipalli
20875,29049,247,2015-06-29,Jaggaiahpeta,Jaggaiahpeta,S M Peta
20876,29059,362,2015-08-07,,,
20877,29061,455,2015-06-30,Tiruvuru,Gampalagudem,GAMPALAGUDEM
20878,29062,179,2015-01-06,,,
20879,29064,129,2015-10-06,,,
20880,29066,399,2015-11-06,,,
20881,29066,178,2015-06-23,Mylavaram,G. Konduru,Kavuluru
20882,29067,488,2015-10-06,,,
20883,29071,272,2015-05-28,Mylavaram,Reddygudem,Moddulaparva
20884,29071,346,2015-06-15,Tiruvuru,Tiruvuru,Kakarla
20885,29073,460,2015-02-07,,,
20886,29074,84,2015-05-30,Mylavaram,Ibrahimpatnam,Kethanakonda
20887,29075,173,2015-07-17,,,
20888,29076,484,2015-05-27,Jaggaiahpeta,Penuganchiprolu,Totacharla
20889,29079,475,2015-05-07,,,
20890,29082,419,2015-06-15,Tiruvuru,Tiruvuru,Vavilala
20891,29084,134,2015-07-23,Jaggaiahpeta,Vatsavai,Vatsavai
20892,29085,447,2015-05-27,Tiruvuru,Gampalagudem,PEDAKOMERA
20893,29086,471,2015-07-17,,,
20894,29088,462,2015-06-21,Tiruvuru,Gampalagudem,SOBBALA
20895,29088,497,2015-06-28,Jaggaiahpeta,Penuganchiprolu,Nawabpeta
20896,29089,137,2015-06-26,Jaggaiahpeta,Vatsavai,Polampalli
20897,29089,213,2015-11-07,,,
20898,29091,25,2015-06-07,Tiruvuru,Gampalagudem,GADEVARIGUDEM
20899,29091,177,2015-10-07,,,
20900,29092,260,2015-06-14,Jaggaiahpeta,Jaggaiahpeta,Gandrai
20901,29094,281,2015-08-06,,,
20902,29094,440,2015-06-23,Nandigama,Veerullapadu,Konathalapalli
20903,29098,489,2015-05-31,Jaggaiahpeta,Penuganchiprolu,Kollikulla
20904,29099,291,2015-06-29,Nandigama,Nandigama,Munagacherla
20905,29100,498,2015-01-06,,,
20906,29101,312,2015-07-06,Nandigama,Nandigama,Peddavaram
20907,29102,200,2015-06-06,,,
20908,29102,35,2015-06-13,Tiruvuru,Vissannapeta,Narasapuram
20909,29102,489,2015-06-29,Jaggaiahpeta,Penuganchiprolu,Nawabpeta
20910,29103,76,2015-05-22,Mylavaram,Ibrahimpatnam,Damuluru
20911,29108,452,2015-06-26,Tiruvuru,Gampalagudem,GAMPALAGUDEM
20912,29109,349,2015-08-07,,,
20913,29110,157,2015-06-28,Jaggaiahpeta,Jaggaiahpeta,Govrawaram
20914,29112,244,2015-06-26,Jaggaiahpeta,Jaggaiahpeta,Govrawaram
20915,29113,247,2015-03-06,,,
20916,29113,363,2015-03-06,,,
20917,29116,432,2015-06-29,Nandigama,Veerullapadu,Jujjuru
20918,29116,129,2015-03-07,,,
20919,29116,22,2015-06-07,Nandigama,Veerullapadu,Dachavaram
20920,29117,113,2015-05-25,Jaggaiahpeta,Vatsavai,Talluru
20921,29119,133,2015-09-06,,,
20922,29120,140,2015-07-19,Jaggaiahpeta,Vatsavai,Vatsavai
20923,29122,235,2015-07-17,Nandigama,Chanderlapadu,Chanderlapadu
20924,29125,218,2015-10-06,,,
20925,29125,201,2015-06-07,Nandigama,Kanchikacherla,Vemulapalli
20926,29126,117,2015-07-13,Jaggaiahpeta,Vatsavai,Vatsavai
20927,29128,495,2015-03-06,,,
20928,29128,275,2015-06-27,Mylavaram,Mylavaram,pullur
20929,29132,235,2015-06-06,Nandigama,Chanderlapadu,Gudimetla
20930,29132,490,2015-06-21,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
20931,29132,462,2015-06-28,Tiruvuru,Gampalagudem,LINGALA
20932,29135,9,2015-06-23,Nandigama,Kanchikacherla,Moguluru
20933,29137,471,2015-05-25,Jaggaiahpeta,Penuganchiprolu,Subbayamgudam
20934,29137,441,2015-06-07,Tiruvuru,Gampalagudem,ARLAPADU
20935,29138,474,2015-06-18,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
20936,29139,357,2015-06-23,Mylavaram,Mylavaram,pullur
20937,29140,212,2015-05-30,Nandigama,Kanchikacherla,Athukuru
20938,29140,435,2015-06-27,Tiruvuru,Vissannapeta,Putrela
20939,29142,252,2015-04-06,,,
20940,29142,5,2015-12-07,,,
20941,29143,99,2015-05-31,Mylavaram,Vijayawada (R),paidurpadu
20942,29145,406,2015-06-17,Tiruvuru,A.Konduru,Cheemalapadu
20943,29146,446,2015-06-17,Tiruvuru,Gampalagudem,KONIJARAL
20944,29146,249,2015-06-25,Jaggaiahpeta,Jaggaiahpeta,S M Peta
20945,29147,371,2015-06-26,Mylavaram,Mylavaram,Velvadam
20946,29148,248,2015-01-07,,,
20947,29150,337,2015-05-24,Tiruvuru,Tiruvuru,Laxmipuram
20948,29151,78,2015-05-24,Mylavaram,Ibrahimpatnam,Damuluru
20949,29152,241,2015-06-13,Jaggaiahpeta,Jaggaiahpeta,Gandrai
20950,29157,408,2015-06-14,Tiruvuru,A.Konduru,Repudi
20951,29159,187,2015-05-27,Mylavaram,G. Konduru,Venkatapuram
20952,29161,314,2015-05-23,Nandigama,Nandigama,Kammavaripalem
20953,29161,126,2015-06-23,Jaggaiahpeta,Vatsavai,Kambhampadu
20954,29161,226,2015-07-13,Nandigama,Kanchikacherla,Kanchikacherla
20955,29163,287,2015-06-13,Mylavaram,Reddygudem,kudapa
20956,29164,486,2015-06-23,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
20957,29166,181,2015-05-24,Mylavaram,G. Konduru,Kandulapadu
20958,29166,359,2015-06-07,Mylavaram,Mylavaram,Chandragudem
20959,29167,365,2015-05-25,Mylavaram,Mylavaram,Pondugala
20960,29167,365,2015-06-15,Mylavaram,Mylavaram,pullur
20961,29167,289,2015-04-07,,,
20962,29167,245,2015-07-13,,,
20963,29167,9,2015-11-07,,,
20964,29168,382,2015-08-06,,,
20965,29170,48,2015-03-06,,,
20966,29171,147,2015-05-06,,,
20967,29172,257,2015-05-25,Jaggaiahpeta,Jaggaiahpeta,Malkapuram
20968,29172,187,2015-04-06,,,
20969,29172,396,2015-06-24,Tiruvuru,A.Konduru,Cheemalapadu
20970,29172,281,2015-03-07,,,
20971,29173,164,2015-11-06,,,
20972,29173,125,2015-11-07,,,
20973,29174,233,2015-06-23,Jaggaiahpeta,Jaggaiahpeta,S M Peta
20974,29175,159,2015-05-30,Nandigama,Veerullapadu,Chennarao Palem
20975,29175,91,2015-06-23,,,
20976,29177,433,2015-06-07,,,
20977,29178,175,2015-06-16,Mylavaram,G. Konduru,Kavuluru
20978,29178,361,2015-03-07,,,
20979,29181,397,2015-05-26,Tiruvuru,A.Konduru,kummarikuntla
20980,29184,457,2015-05-28,Tiruvuru,Gampalagudem,PEDAKOMERA
20981,29189,493,2015-06-13,Jaggaiahpeta,Penuganchiprolu,Gummadiduru
20982,29189,422,2015-04-07,,,
20983,29190,398,2015-01-06,,,
20984,29192,241,2015-02-07,,,
20985,29193,394,2015-06-27,Tiruvuru,A.Konduru,Ramachandrapuram
20986,29198,360,2015-06-07,Mylavaram,Mylavaram,Velvadam
20987,29198,214,2015-11-07,,,
20988,29199,191,2015-06-13,Mylavaram,G. Konduru,Chevuturu
20989,29202,481,2015-06-28,Jaggaiahpeta,Penuganchiprolu,Nawabpeta
20990,29202,432,2015-04-07,,,
20991,29203,210,2015-06-28,Nandigama,Kanchikacherla,Gottimukkala
20992,29205,296,2015-09-07,,,
20993,29208,374,2015-02-07,,,
20994,29209,30,2015-10-06,,,
20995,29210,146,2015-06-16,Nandigama,Veerullapadu,Dachavaram
20996,29210,118,2015-02-07,,,
20997,29210,137,2015-07-23,Jaggaiahpeta,Vatsavai,Vatsavai
20998,29213,174,2015-01-06,,,
20999,29214,272,2015-06-13,Mylavaram,Reddygudem,Annerao peta
21000,29216,9,2015-05-30,Nandigama,Kanchikacherla,Bathinapadu
21001,29218,133,2015-12-06,,,
21002,29218,367,2015-06-30,Mylavaram,Mylavaram,pullur
21003,29220,212,2015-07-15,Nandigama,Kanchikacherla,Kanchikacherla
21004,29221,50,2015-09-07,,,
21005,29221,173,2015-08-07,,,
21006,29222,476,2015-06-13,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
21007,29222,129,2015-06-23,Jaggaiahpeta,Vatsavai,Chityala
21008,29225,245,2015-06-21,Jaggaiahpeta,Jaggaiahpeta,S M Peta
21009,29227,434,2015-05-29,Tiruvuru,Vissannapeta,Kondaparava
21010,29227,316,2015-12-07,,,
21011,29228,236,2015-09-07,,,
21012,29231,47,2015-02-07,,,
21013,29233,273,2015-05-25,Mylavaram,Reddygudem,Kunaparajparva
21014,29233,143,2015-06-20,Nandigama,Chanderlapadu,Eturu
21015,29238,237,2015-07-21,Mylavaram,Ibrahimpatnam,Kondapalli
21016,29239,451,2015-06-25,Tiruvuru,Gampalagudem,SOBBALA
21017,29239,428,2015-06-26,Nandigama,Veerullapadu,V.Annavaram
21018,29240,337,2015-05-22,Tiruvuru,Tiruvuru,Laxmipuram
21019,29241,393,2015-06-23,Tiruvuru,A.Konduru,Khampampadu
21020,29242,449,2015-12-06,,,
21021,29243,254,2015-05-25,Nandigama,Chanderlapadu,Punnavalli
21022,29244,50,2015-11-06,,,
21023,29245,376,2015-08-06,,,
21024,29250,122,2015-10-06,,,
21025,29254,357,2015-05-22,Mylavaram,Mylavaram,Pondugala
21026,29261,14,2015-10-06,,,
21027,29261,205,2015-06-16,,,
21028,29261,41,2015-06-28,Nandigama,Veerullapadu,Jujjuru
21029,29262,241,2015-05-29,Jaggaiahpeta,Jaggaiahpeta,Malkapuram
21030,29262,470,2015-07-06,Tiruvuru,Gampalagudem,VUTUKURU
21031,29267,397,2015-05-24,Tiruvuru,A.Konduru,kummarikuntla
21032,29268,326,2015-05-22,Tiruvuru,Tiruvuru,Laxmipuram
21033,29270,383,2015-06-14,Tiruvuru,A.Konduru,Cheemalapadu
21034,29272,51,2015-05-25,,,
21035,29272,120,2015-04-06,,,
21036,29274,117,2015-01-06,,,
21037,29275,364,2015-06-25,Mylavaram,Mylavaram,Velvadam
21038,29277,367,2015-06-23,Mylavaram,Mylavaram,pullur
21039,29278,136,2015-03-07,,,
21040,29283,20,2015-05-30,Tiruvuru,Gampalagudem,PEDAKOMERA
21041,29284,458,2015-06-29,Tiruvuru,Gampalagudem,LINGALA
21042,29284,119,2015-07-13,,,
21043,29285,253,2015-10-07,,,
21044,29286,170,2015-06-14,Nandigama,Chanderlapadu,Eturu
21045,29289,116,2015-05-24,Mylavaram,Ibrahimpatnam,Thummalapalem
21046,29289,182,2015-07-06,Mylavaram,G. Konduru,H.Muthalampadu
21047,29289,439,2015-06-22,Tiruvuru,Vissannapeta,Putrela
21048,29291,271,2015-12-07,,,
21049,29292,315,2015-06-30,Nandigama,Nandigama,Thakkellapadu
21050,29297,80,2015-07-13,Nandigama,Kanchikacherla,Paritala
21051,29297,380,2015-07-17,,,
21052,29299,253,2015-04-06,,,
21053,29299,352,2015-03-07,,,
21054,29300,436,2015-05-27,Nandigama,Veerullapadu,Thati Gummi
21055,29303,117,2015-06-14,Jaggaiahpeta,Vatsavai,CH .M.Palli
21056,29305,194,2015-06-06,Mylavaram,G. Konduru,Koduru
21057,29306,454,2015-06-14,Tiruvuru,Gampalagudem,VINAGADAPA
21058,29310,430,2015-05-27,,,
21059,29310,261,2015-02-06,,,
21060,29313,212,2015-10-06,,,
21061,29313,95,2015-09-07,,,
21062,29314,486,2015-05-29,Jaggaiahpeta,Penuganchiprolu,Lingaguduam
21063,29314,152,2015-11-06,,,
21064,29314,174,2015-06-17,Mylavaram,G. Konduru,Kavuluru
21065,29315,379,2015-05-21,Mylavaram,Mylavaram,Ganapavaram
21066,29316,400,2015-05-24,Tiruvuru,A.Konduru,Vallampatla
21067,29317,197,2015-05-30,,,
21068,29318,119,2015-05-28,Jaggaiahpeta,Vatsavai,Dechupalem
21069,29320,360,2015-06-16,Mylavaram,Mylavaram,Velvadam
21070,29326,129,2015-05-27,Jaggaiahpeta,Vatsavai,Gangavelli
21071,29327,384,2015-06-27,Tiruvuru,A.Konduru,A. Konduru
21072,29328,495,2015-05-27,Jaggaiahpeta,Penuganchiprolu,Mundlapadu
21073,29328,156,2015-06-25,Jaggaiahpeta,Jaggaiahpeta,S M Peta
21074,29330,398,2015-12-06,,,
21075,29332,286,2015-06-29,,,
21076,29332,3,2015-06-07,,,
21077,29339,331,2015-05-07,,,
21078,29343,500,2015-05-30,Jaggaiahpeta,Penuganchiprolu,Lingaguduam
21079,29343,281,2015-07-07,,,
21080,29344,266,2015-06-15,Mylavaram,Reddygudem,Reddygudem
21081,29345,309,2015-05-28,Jaggaiahpeta,Nadigama,Konathamatmakuru
21082,29345,469,2015-10-07,,,
21083,29348,117,2015-06-17,Jaggaiahpeta,Vatsavai,CH .M.Palli
21084,29349,356,2015-05-27,Mylavaram,Reddygudem,Kunaparajparva
21085,29350,426,2015-06-22,Nandigama,Veerullapadu,Konathalapalli
21086,29353,112,2015-03-06,,,
21087,29353,464,2015-06-26,Tiruvuru,Gampalagudem,LINGALA
21088,29354,246,2015-09-06,,,
21089,29355,243,2015-04-07,,,
21090,29355,310,2015-06-27,Jaggaiahpeta,Nadigama,Gollamudi
21091,29355,375,2015-08-07,,,
21092,29358,198,2015-06-24,Mylavaram,G. Konduru,Gaddamanugu
21093,29361,173,2015-08-07,,,
21094,29362,442,2015-06-13,Tiruvuru,Gampalagudem,KONIJARAL
21095,29363,148,2015-06-19,Jaggaiahpeta,Jaggaiahpeta,Bandipalem
21096,29363,318,2015-12-07,,,
21097,29370,138,2015-06-21,Nandigama,Chanderlapadu,Thota Ravula Padu
21098,29370,1,2015-06-28,Nandigama,Chanderlapadu,Kodavatikallu
21099,29371,443,2015-01-06,,,
21100,29372,470,2015-02-07,,,
21101,29373,310,2015-07-07,,,
21102,29374,280,2015-06-24,Mylavaram,Reddygudem,Reddygudem
21103,29375,481,2015-05-28,Jaggaiahpeta,Penuganchiprolu,Mundlapadu
21104,29379,264,2015-12-06,,,
21105,29384,164,2015-06-27,Jaggaiahpeta,Jaggaiahpeta,Govrawaram
21106,29386,393,2015-03-06,,,
21107,29387,301,2015-07-22,Nandigama,Chanderlapadu,Chanderlapadu
21108,29388,368,2015-06-25,Mylavaram,Mylavaram,Velvadam
21109,29389,173,2015-05-24,Mylavaram,G. Konduru,Telladevarapadu
21110,29389,220,2015-06-22,Nandigama,Kanchikacherla,Gottimukkala
21111,29389,262,2015-06-25,Mylavaram,Reddygudem,Reddygudem
21112,29389,246,2015-07-07,Jaggaiahpeta,Jaggaiahpeta,Budavada
21113,29391,299,2015-06-28,Jaggaiahpeta,Nadigama,Konduru
21114,29391,150,2015-04-07,,,
21115,29391,178,2015-07-24,,,
21116,29392,127,2015-04-06,,,
21117,29392,201,2015-06-28,Nandigama,Kanchikacherla,Gottimukkala
21118,29396,287,2015-06-27,,,
21119,29396,186,2015-03-07,,,
21120,29397,254,2015-07-06,Nandigama,Chanderlapadu,Muppalla
21121,29397,481,2015-06-22,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
21122,29398,387,2015-03-07,,,
21123,29400,393,2015-02-06,,,
21124,29400,39,2015-03-07,,,
21125,29401,315,2015-10-07,,,
21126,29402,317,2015-04-06,,,
21127,29402,309,2015-06-14,Jaggaiahpeta,Nadigama,Jonnalagadda
21128,29402,353,2015-03-07,,,
21129,29404,283,2015-07-06,,,
21130,29405,411,2015-05-23,Tiruvuru,Tiruvuru,Vamakuntla
21131,29405,22,2015-06-15,Nandigama,Veerullapadu,Dachavaram
21132,29406,292,2015-06-23,Jaggaiahpeta,Nadigama,Rudravaram
21133,29410,452,2015-05-27,Tiruvuru,Gampalagudem,ANUMULLANKA
21134,29411,275,2015-08-06,,,
21135,29415,271,2015-05-23,Mylavaram,Reddygudem,Patha naguluru
21136,29416,364,2015-06-22,Mylavaram,Mylavaram,Velvadam
21137,29420,40,2015-06-30,Tiruvuru,Tiruvuru,G.Kothuru
21138,29421,315,2015-05-27,Nandigama,Nandigama,Kethaveerunipadu
21139,29421,496,2015-01-06,,,
21140,29423,164,2015-06-24,Jaggaiahpeta,Jaggaiahpeta,Govrawaram
21141,29424,292,2015-06-28,Jaggaiahpeta,Nadigama,Gollamudi
21142,29424,358,2015-06-30,Mylavaram,Mylavaram,pullur
21143,29425,480,2015-06-21,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
21144,29428,220,2015-05-31,Nandigama,Kanchikacherla,Chevitikallu
21145,29429,266,2015-02-06,,,
21146,29432,360,2015-05-28,Mylavaram,Mylavaram,k.r.gudem
21147,29433,128,2015-05-25,Jaggaiahpeta,Vatsavai,Talluru
21148,29440,332,2015-06-06,Tiruvuru,Tiruvuru,Mallela
21149,29442,458,2015-06-06,Tiruvuru,Gampalagudem,ARLAPADU
21150,29442,122,2015-02-07,,,
21151,29445,382,2015-01-06,,,
21152,29446,466,2015-05-26,Tiruvuru,Gampalagudem,CHINTALANARVA
21153,29446,298,2015-04-06,,,
21154,29449,473,2015-10-06,,,
21155,29452,440,2015-12-06,,,
21156,29453,116,2015-06-27,,,
21157,29455,56,2015-10-06,,,
21158,29456,250,2015-06-22,Jaggaiahpeta,Jaggaiahpeta,Govrawaram
21159,29456,305,2015-06-27,Nandigama,Nandigama,Peddavaram
21160,29458,288,2015-06-23,Mylavaram,Reddygudem,Reddygudem
21161,29458,214,2015-01-07,,,
21162,29462,140,2015-01-07,,,
21163,29464,203,2015-06-30,Nandigama,Kanchikacherla,Gottimukkala
21164,29466,388,2015-05-07,,,
21165,29468,5,2015-10-06,,,
21166,29471,281,2015-02-06,,,
21167,29472,364,2015-06-22,Mylavaram,Mylavaram,Velvadam
21168,29472,47,2015-06-28,Nandigama,Veerullapadu,Jayanthi
21169,29475,310,2015-06-23,Jaggaiahpeta,Nadigama,Rudravaram
21170,29476,481,2015-06-19,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
21171,29479,189,2015-05-22,Mylavaram,G. Konduru,Venkatapuram
21172,29479,494,2015-05-07,,,
21173,29480,458,2015-05-29,Tiruvuru,Gampalagudem,KANUMURU
21174,29480,194,2015-05-30,Mylavaram,G. Konduru,China nadigama
21175,29481,37,2015-06-26,Nandigama,Veerullapadu,G.Madhavaram
21176,29486,153,2015-03-06,,,
21177,29486,175,2015-07-14,,,
21178,29489,358,2015-08-07,,,
21179,29492,322,2015-05-23,Tiruvuru,Tiruvuru,Laxmipuram
21180,29492,52,2015-06-27,,,
21181,29494,187,2015-01-07,,,
21182,29501,11,2015-05-07,,,
21183,29501,358,2015-04-07,,,
21184,29502,349,2015-07-06,Tiruvuru,Tiruvuru,Anjaneyapuram
21185,29502,152,2015-07-20,Nandigama,Chanderlapadu,Chanderlapadu
21186,29503,28,2015-02-06,,,
21187,29503,380,2015-06-07,Mylavaram,Mylavaram,Chandragudem
21188,29505,247,2015-04-06,,,
21189,29505,360,2015-07-16,,,
21190,29506,406,2015-06-19,Tiruvuru,A.Konduru,Cheemalapadu
21191,29510,131,2015-11-06,,,
21192,29510,130,2015-07-14,Jaggaiahpeta,Vatsavai,Vatsavai
21193,29512,198,2015-09-07,,,
21194,29513,58,2015-06-15,,,
21195,29513,293,2015-05-06,,,
21196,29514,323,2015-05-31,Tiruvuru,Tiruvuru,Erramadu
21197,29514,287,2015-06-17,Mylavaram,Reddygudem,kudapa
21198,29515,358,2015-05-27,Mylavaram,Mylavaram,Pondugala
21199,29516,246,2015-06-23,Jaggaiahpeta,Jaggaiahpeta,S M Peta
21200,29518,241,2015-04-06,,,
21201,29519,30,2015-06-15,Tiruvuru,Vissannapeta,Narasapuram
21202,29522,319,2015-06-06,,,
21203,29522,260,2015-03-07,,,
21204,29523,241,2015-02-07,,,
21205,29524,390,2015-06-06,Tiruvuru,A.Konduru,Repudi
21206,29525,192,2015-08-07,,,
21207,29526,341,2015-05-29,Tiruvuru,Tiruvuru,Munukulla
21208,29527,157,2015-06-21,Jaggaiahpeta,Jaggaiahpeta,Bandipalem
21209,29528,339,2015-05-25,Tiruvuru,Tiruvuru,Laxmipuram
21210,29530,69,2015-03-06,,,
21211,29530,56,2015-07-06,Tiruvuru,Gampalagudem,VUTUKURU
21212,29531,129,2015-10-07,,,
21213,29533,315,2015-07-06,Nandigama,Chanderlapadu,Konayapalem
21214,29534,201,2015-07-15,Nandigama,Kanchikacherla,Kanchikacherla
21215,29537,69,2015-06-27,,,
21216,29537,303,2015-01-07,,,
21217,29539,407,2015-05-22,Tiruvuru,A.Konduru,Jeellakunta
21218,29540,343,2015-05-22,Tiruvuru,Tiruvuru,Mustikuntla
21219,29540,480,2015-05-25,Jaggaiahpeta,Penuganchiprolu,Subbayamgudam
21220,29540,262,2015-05-28,Mylavaram,Reddygudem,K-Naguluru
21221,29540,365,2015-06-25,Mylavaram,Mylavaram,pullur
21222,29541,494,2015-06-28,Jaggaiahpeta,Penuganchiprolu,Nawabpeta
21223,29542,406,2015-06-19,Tiruvuru,A.Konduru,Cheemalapadu
21224,29542,39,2015-06-26,Tiruvuru,A.Konduru,Cheemalapadu
21225,29544,134,2015-06-19,Jaggaiahpeta,Vatsavai,Chityala
21226,29548,377,2015-05-20,Mylavaram,Mylavaram,Ganapavaram
21227,29548,6,2015-11-07,,,
21228,29551,71,2015-11-06,,,
21229,29552,257,2015-11-06,,,
21230,29553,130,2015-07-17,Jaggaiahpeta,Vatsavai,Vatsavai
21231,29555,128,2015-05-06,,,
21232,29559,160,2015-05-06,,,
21233,29563,387,2015-06-07,Tiruvuru,A.Konduru,Koduru
21234,29565,370,2015-06-13,Mylavaram,Mylavaram,Chandragudem
21235,29565,46,2015-06-19,Tiruvuru,Gampalagudem,VINAGADAPA
21236,29565,119,2015-11-07,,,
21237,29566,169,2015-06-24,Nandigama,Veerullapadu,Konathalapalli
21238,29567,425,2015-06-26,,,
21239,29568,255,2015-01-06,,,
21240,29575,190,2015-09-07,,,
21241,29577,213,2015-07-14,Nandigama,Kanchikacherla,Kanchikacherla
21242,29579,405,2015-06-27,Tiruvuru,A.Konduru,Khampampadu
21243,29579,54,2015-07-19,Mylavaram,Ibrahimpatnam,Kondapalli
21244,29580,130,2015-06-27,Jaggaiahpeta,Vatsavai,Polampalli
21245,29581,462,2015-06-29,Tiruvuru,Gampalagudem,LINGALA
21246,29581,428,2015-06-07,Nandigama,Veerullapadu,Nandaluru
21247,29583,430,2015-06-19,,,
21248,29586,143,2015-06-29,Nandigama,Chanderlapadu,Bobbillapadu
21249,29587,142,2015-06-17,Tiruvuru,A.Konduru,Khampampadu
